shap_Gender,shap_Scholarship holder,shap_Debtor,shap_Tuition fees up to date,shap_Displaced,shap_Educational special needs,shap_International,shap_Application mode,shap_Course,shap_Previous qualification,shap_Mother's qualification,shap_Father's qualification,shap_Mother's occupation,shap_Father's occupation,shap_Nacionality,shap_Age at enrollment,shap_Previous qualification (grade),shap_Admission grade,shap_Curricular units 1st sem (credited),shap_Curricular units 1st sem (enrolled),shap_Curricular units 1st sem (evaluations),shap_Curricular units 1st sem (approved),shap_Curricular units 1st sem (grade),shap_Curricular units 1st sem (without evaluations),shap_Curricular units 2nd sem (credited),shap_Curricular units 2nd sem (enrolled),shap_Curricular units 2nd sem (evaluations),shap_Curricular units 2nd sem (approved),shap_Curricular units 2nd sem (grade),shap_Curricular units 2nd sem (without evaluations),shap_Unemployment rate,shap_Inflation rate,shap_GDP,shap_Approval_Rate_Sem1,shap_Approval_Rate_Sem2,shap_Grade_Drop,shap_Total_Units_Failed,shap_Total_Units_Approved,shap_Avg_Grade,shap_Approval_Rate_Trend,shap_Financial_Risk_Score,shap_Scholarship_Debtor,shap_Total_Evaluations,shap_Enrollment_Drop,shap_Mature_Student,risk_score
-0.040024117,0.10296791,-0.025375888,-0.57918876,-0.027067909,0.00024777732,0.0010337833,-0.27595633,0.354075,-0.023212818,0.29530677,0.11233377,0.05222243,-0.16805896,0.0032432424,-0.2119613,-0.2101715,-0.30848962,-0.017104005,0.008721564,-0.11499588,-0.043053627,-0.15477979,-0.011282487,-0.019709874,0.019662531,-0.2443182,-0.024766944,-0.029188622,0.0021635238,-0.19060948,-0.5432407,-0.0989773,-0.24846812,0.5731259,-0.07018258,-0.40162456,-0.06646878,-0.16212995,0.0008787761,-0.048933707,0.00011942362,-0.17831358,-0.005332993,-0.0012305707,0.04805135
-0.009839689,0.07948155,0.14179197,1.9945946,-0.021903606,0.0003778194,0.0018355828,-0.16670834,-0.91578525,-0.033443533,-0.2968588,-0.3336131,-0.04417964,-0.061890565,-0.011768501,-0.43911487,-0.3298487,-0.5526119,-0.0036451116,-0.07593313,0.103743345,0.04565409,0.01177391,-0.005104414,-0.008800281,-0.027751677,0.2012286,0.19856612,0.032857876,-0.000356825,-0.034574993,-0.41243422,0.19483644,0.09852765,0.4845854,-0.027438553,-0.6863659,0.038045976,0.0020293472,-0.10499729,0.100545205,0.002422898,0.019159399,-0.002418105,-0.006981592,0.3035529
0.047999486,-0.4486226,-0.014916535,-0.4692651,0.057648778,0.00071265514,0.00012719922,0.20225437,0.028540734,-0.01786032,-0.019858772,0.082111605,0.15452673,-0.16778739,0.00196925,-0.04816989,0.048319317,0.068425916,-0.0149362255,0.039388675,0.22566757,0.026102396,0.013417625,-0.0008176247,-0.013725156,-0.0035883014,0.0730509,0.21122707,0.01464091,0.0016875615,0.2565667,0.36883435,0.094174296,-0.09430726,1.0818859,-0.046820156,-0.14297053,0.066468194,0.019052282,0.6247228,0.031748652,0.00011876535,0.27379826,-0.0010061422,-4.230191e-05,0.9335392
-0.029706253,0.11319531,0.0070016608,-0.32329613,-0.025497183,0.00058660156,0.0014907002,0.01058901,0.080090776,-0.03957758,-0.21706928,-0.021726942,0.028206415,-0.044770747,-0.0018290662,0.29828364,0.09436436,0.39026842,-0.005777772,0.026088044,-0.04103206,0.06903107,0.04218702,-0.0109945405,-0.012116714,0.0010022228,0.1925516,0.34958103,0.109436885,0.0050347988,0.4421502,0.09165866,0.1406789,0.31804857,1.262879,0.030068576,0.929856,0.07966903,0.03080795,-0.06914877,0.0070151775,1.7489983e-05,-0.021525117,-0.0035462352,0.0059914053,0.9869017
0.023720264,0.10979764,0.090116955,2.5830462,0.051584125,0.00088377506,0.0040349965,0.095248565,-0.2683407,-0.066342846,-0.22046036,-0.05053639,-0.16954872,0.2135558,0.0042463406,0.43594998,0.11079167,0.14670648,0.066518165,-0.0102573205,-0.16264641,-0.07950693,0.05403362,0.008658045,0.05134142,0.04100569,-0.22111192,0.012924201,0.11050869,0.021012023,0.08823774,0.017044228,0.10956251,0.31861934,0.6633001,0.0060176314,0.4866934,-0.012374507,0.012981776,0.30363277,0.24191795,0.00046955846,-0.24354082,-0.12458866,0.015084443,0.99262214
0.017123383,0.13531287,-0.010386025,-0.29480058,0.19018938,0.00034926453,0.00053646136,-0.1013403,-0.30679986,-0.03909681,0.2400621,0.07258804,0.14119071,0.087336674,0.0009027118,0.5918191,-0.054964844,0.09808905,0.07131768,-0.08352599,-0.15939713,-0.22135192,0.025851704,0.052527584,0.12809579,0.008030121,-0.41222626,-0.2056016,0.103222415,-0.0016200747,0.16890936,-0.04864633,0.09728919,0.5678083,0.5538395,0.12315774,0.84392077,-0.11146209,-0.042076144,0.14440884,-0.009545876,-9.423995e-05,-0.1868746,0.050833542,0.023995183,0.9072719
0.035813417,0.12781945,-0.010039441,-0.41970485,-0.053721134,0.00041112115,0.0008907759,-0.39128667,-0.07902087,-0.019722385,-0.24867229,0.016808787,-0.079052195,-0.20093486,0.0022488246,-0.22709832,-0.07095781,-0.028781896,-0.013356062,-0.0030918221,-0.2951625,0.117097124,-0.067446664,-0.019694082,-0.015005724,-0.042365085,-0.06162713,-0.030918078,-0.08945597,-0.0022331635,-0.06591441,0.0147726685,-0.17321396,0.30263165,0.43733615,0.040134974,-0.13516936,0.0049442905,-0.15050195,-0.43677035,-0.0014830309,-3.3049557e-05,-0.21700391,-0.0045962706,-0.0029820714,0.0741766
-0.008736314,0.13200085,0.002750801,-0.38757715,0.054015297,0.0006706638,0.0012555795,-0.1271024,0.1874027,-0.010686266,-0.1297987,-0.016968068,0.058992796,-0.18370356,0.0010206319,0.3024142,0.15201141,-0.17100139,-0.009546198,0.028747935,0.13743478,0.10843435,0.12896597,-0.007883672,-0.009435759,0.042088225,-0.081806645,0.44732806,0.21758175,0.007897157,-0.0047594896,0.08423616,-0.24080542,0.32045275,1.4194447,-0.029394463,1.2107706,0.13739462,0.17080191,-0.09594592,0.0137649495,4.2307198e-05,0.116922155,-0.0014413901,0.007985229,0.98215646
0.038432393,-0.78382385,-0.05231281,-0.41513038,0.121909134,0.00039387023,-0.0007251941,0.13478144,-0.18001719,-0.0056126383,0.04859242,-0.18132575,0.06408874,-0.26684594,0.0012181668,-0.07307904,-0.22058454,-0.13286437,-0.012080077,0.033834342,0.10752745,0.004331245,-0.04567731,-0.0040806304,-0.0087122945,-0.005830666,-0.0064299116,-0.11698517,-0.073247686,0.0003271036,0.15519889,-0.078086086,0.07533893,-0.40914315,-1.4078304,0.0024394481,-0.30449387,-0.087526806,-0.17981893,-0.32669157,-0.034392726,-0.0010115858,-0.02439597,-0.012502984,0.0040195356,0.00968973
0.047899015,0.122621804,-0.023363931,-0.55438906,-0.20529248,0.0005275325,0.0011473645,-0.13744546,0.21172291,-0.07529489,-0.3586613,-0.28916577,0.03028041,-0.029248338,0.0015000949,-0.19571763,0.0007190489,-0.22518978,-0.02047179,0.043749776,-0.2286308,0.13012396,-0.05668123,-0.19662206,-0.011117857,0.05236295,-0.18113922,-0.11325436,-0.1779719,-0.010478378,0.0039272234,-0.18349808,-0.3220909,0.32223415,0.59633327,-0.17256905,0.348846,0.07106265,-0.08189892,-0.1098289,-0.03312533,5.699356e-05,-0.23088664,-0.0022740646,-0.010071782,0.09802281
0.028920246,0.14856648,-0.00050883385,-0.3378323,-0.015376274,0.00073821575,0.0013771952,0.06344635,-0.4357609,-0.067251086,-0.22483332,0.13731723,0.031682193,-0.10032155,-0.00410571,0.4239734,-0.12061395,0.10647098,-0.012938843,0.04422249,0.16386184,0.1014979,0.07814088,-0.010119617,-0.011092511,0.040793553,-0.06003925,0.32966962,0.050131407,0.0071878033,0.03182189,0.20333248,0.19372188,0.34809276,1.4380603,0.00823252,1.2029139,0.089988805,0.07498273,-0.09962274,0.015378809,-4.215868e-05,0.2135253,-0.0016525296,0.00792827,0.98394793
0.056059025,0.09085001,-0.035376906,-0.34476823,-0.0008237135,0.0008348053,0.0009880066,-0.17773086,0.48165312,-0.014628782,-0.04720963,-0.17920986,0.06713358,0.004905042,0.0025462387,-0.27458596,-0.14925586,0.16032356,-0.013334423,0.045315884,-0.121169984,0.027530007,0.06525874,-0.011553265,-0.016196733,0.03595833,-0.0063615087,-0.10367247,-0.06375285,0.00093813345,-0.21793179,0.050622933,-0.07472695,-0.15078054,-0.90415114,-0.06968718,-0.37660328,-0.06704608,-0.04823214,-0.22960874,0.007673733,-4.885132e-05,-0.17854568,-0.005878913,-0.0018859308,0.059844628
-0.018310778,0.1083316,-0.034909986,-0.34027162,0.13505657,0.0003439337,-0.00041823485,0.17068705,0.12861346,-0.008025102,-0.007227171,-0.16595243,0.015919147,0.046147756,0.002486947,-0.15957984,-0.3330183,0.13780016,-0.02222186,0.017395837,0.082775116,-0.07557676,-0.26188666,-0.012729597,-0.015414736,0.012871288,-0.0009048437,-0.24934046,-0.5190453,0.0007962419,0.29126555,0.15863293,0.12901676,-0.39798346,-1.1984106,0.1537452,-0.23298712,-0.07085513,-0.28416747,-0.27416736,-0.0022683768,-0.00015186696,0.011027618,-0.019047733,-0.000488352,0.04433759
-0.0059885797,0.13326657,-0.043450065,-0.4332535,-0.12913582,0.0003366692,0.0008104634,0.15059808,0.063238315,-0.021577895,-0.16428572,0.050347906,0.0933449,-0.14938778,0.0018959292,-0.18752438,-0.20293291,0.0700931,-0.020896614,-0.011564089,-0.03381067,-0.15907742,-0.08958394,-0.007869372,-0.015302598,-0.1282002,-0.009814154,-0.37176904,-0.026751237,3.160152e-05,-0.24508911,0.037878267,0.07071921,-0.5691531,-1.304589,-0.06501229,-0.3262062,-0.10738584,-0.17494176,-0.2704866,-0.03018222,-0.00088546803,0.0302007,0.012277037,0.0044838744,0.010408059
0.07392009,0.16186255,-0.0009040015,-0.46708387,0.0332149,0.00057124626,0.00070886954,0.12457475,-0.41091648,0.2471646,-0.35986885,-0.08706347,-0.13162184,0.27102816,-0.0025881273,0.19052637,-0.4517528,-0.21393205,0.056127217,-0.027829727,-0.03794695,0.08047254,0.088281214,-0.0021970407,0.052294247,0.0028916101,-0.04299663,-0.10727416,-0.094611816,0.0015873117,-0.115389474,0.015979009,-0.33111653,0.43057573,0.96770215,0.069837034,0.7016827,-0.0011450883,0.10785919,-0.16933277,-0.008070477,-6.9666057e-06,0.0027322287,-0.003770139,-0.010362706,0.6537778
0.06709676,0.12368181,-0.028841462,-0.42617053,-0.15298274,0.00047564728,0.0011846821,0.16332707,0.44714883,-0.022511177,0.11355155,-0.12013453,-0.14506252,0.08714355,0.0008572436,0.48053998,-0.030111168,-0.14855142,-0.019258909,0.00881091,0.061290402,0.01734133,0.0793146,-0.006859481,-0.008799078,-0.01128745,0.0011870002,-0.06673551,-0.06944856,0.079388574,-0.67503965,-0.25569594,-0.079678476,-0.5900792,-1.3476896,-0.19396402,-0.32425943,-0.07659706,-0.17721432,-0.3664918,-0.046736017,-0.00028320588,0.0017627121,-0.020672772,-0.002291615,0.025395283
0.041427195,0.09988635,-0.008236459,2.889422,0.0173481,0.00058749807,0.0035402298,-0.08663486,0.040312067,-0.025679965,-0.2605293,0.0088936975,-0.05616025,0.04399743,0.0058649867,-0.19214877,0.16253491,-0.0020957587,-0.007287997,0.029134031,-0.039091427,0.09459694,0.076925926,0.121771276,-0.012661,-0.033783052,-0.0033012219,0.05962018,0.13492994,-0.00028415228,-0.00362059,-0.40699908,0.6302366,0.45297953,0.3621282,0.1383328,0.03992752,0.16412355,0.067704685,-0.0619769,0.5207483,0.0022089481,0.036088012,-0.0041174977,0.0013243406,0.9937807
0.07539846,0.13925548,-0.031056423,-0.4467332,-0.0076290593,0.00032809752,0.0005985708,-0.22265811,-0.03137133,-0.011294106,-0.21024835,0.03895934,-0.009722397,-0.0890379,0.0016571676,-0.2652808,-0.048360087,-0.41834104,-0.023332098,-0.094554625,0.046999134,-0.10050517,0.03268809,-0.007943866,-0.020607296,-0.05599208,-0.22330101,-0.4354058,-0.21168472,0.0019363004,0.030793857,-0.109564014,-0.2743481,-0.10260753,-0.93006486,-0.06567344,-0.42854416,-0.1034693,0.1607259,-0.26988953,-0.019243602,-0.00034738227,-0.103188574,-0.010296742,-0.0012990388,0.0079833595
0.060503297,0.104214296,0.093449935,2.5810564,0.04321444,0.00050465966,0.0024766736,-0.11388991,0.3159227,-0.024582516,-0.19085446,-0.11752069,0.067217596,0.08606275,0.007744828,-0.14312267,-0.33374107,0.23631091,-0.002779204,0.026913641,-0.29162815,0.04198186,-0.010174426,-0.0034269553,-0.02047415,0.050049923,-0.064129815,-0.0809063,0.062321182,0.00085168035,0.061422955,0.14289808,-0.25687394,0.43520886,0.9355278,-0.20304509,0.54298466,-0.0043467917,-0.044668835,-0.09777354,0.1481553,0.0009860222,-0.16636486,-0.001709682,-0.00072207424,0.9802977
0.026196623,0.110929176,-0.040803347,2.6847627,-0.15934035,0.00051142497,0.0037713752,0.14266756,-0.44158164,-0.016073762,0.1988828,-0.078273036,-0.16752736,0.07324351,0.0045425165,0.28319088,-0.77772236,0.064471245,-0.050758056,0.018596062,0.049129654,-0.08833789,-0.16024563,-0.011246494,-0.011528036,-0.0089278435,0.02598015,-0.45369464,-0.2300568,-0.0011162874,-0.06885589,-0.21590142,0.29813468,-0.7161439,-1.3592176,0.14178057,-0.2695062,-0.2712079,-0.20578323,-0.16999489,0.27258563,4.2864034e-05,-0.03324844,-0.016390394,-0.00049272936,0.16900687
-0.013975558,0.17126389,-0.02846103,-0.52484816,0.022504676,0.00069376896,0.00058158254,0.109893054,-0.78138995,0.08020224,0.32717785,-0.0338617,0.008533901,0.005377849,-0.0077028964,0.17609692,-0.35321862,-0.38400912,-0.012206579,-0.030674754,0.06592139,0.15663473,0.004034867,-0.0047510145,-0.009736192,-0.06907724,0.20965733,0.44362688,0.11432832,0.0058790282,-0.8185071,-0.20795797,-0.031131128,0.4419259,1.0539153,-0.11845495,-0.752552,0.098599724,0.0737728,-0.19164467,-0.0330487,-2.665438e-06,0.088161744,-0.009070314,-0.0060759783,0.32482186
-0.0153768305,0.12928292,0.087866925,2.4634435,-0.010655763,0.0006083771,0.0031480165,0.08214505,0.19197226,0.119605415,0.17020479,-0.120563485,-0.011774437,-0.06434531,0.0052737007,0.5904248,0.036524296,-0.12134711,-0.0023795727,0.04386947,0.03725892,0.07969485,-0.008383967,0.030351032,-0.011381747,-0.03809692,-0.0970311,0.32017666,0.09487234,-0.17140444,0.24318077,-0.06237047,0.2067113,0.28392974,0.8062408,0.07009799,0.6126495,0.103443824,0.043126747,-0.086271696,0.19218867,0.0009988409,-0.07709594,0.007486212,0.019134488,0.99799347
-0.0061815297,0.08575611,0.03962156,-0.23342828,-0.045938928,0.00074717397,0.0010436954,0.1386944,0.31137922,-0.017970508,0.059292387,-0.061308343,-0.14597814,-0.32893172,-0.0010421552,0.0027478253,0.06283029,-0.1127942,-0.011035336,0.08423039,0.1931914,0.089197055,0.065129355,-0.008262418,-0.007676141,-0.00046845153,0.7474864,0.44152012,0.22121012,0.007342794,-0.14178474,0.017768277,-0.48248369,0.22756489,1.3773775,-0.044730835,1.1112399,0.123871446,0.12968436,-0.056344103,0.016968008,1.8741284e-05,0.20581618,-0.0015058294,0.0044544316,0.98353946
0.0417339,0.107856415,-0.027201211,-0.48817083,0.068078734,0.0008964798,0.001104422,0.21938682,0.6051584,-0.021934344,0.15985526,-0.0073362184,-0.22489142,0.17054152,0.002395548,0.3666604,0.013985939,0.20718591,-0.021366948,0.015937228,0.15752359,0.12848946,0.033204667,-0.00791137,-0.009475648,-0.040644165,-0.09106546,0.086201526,0.045910746,0.018029643,-0.5446076,-0.086286634,0.0782212,-0.08341331,0.42049453,0.05956416,-0.30227107,0.068895265,0.030327389,0.31067848,-0.03089516,4.757737e-05,-0.009270735,-0.0033012335,0.002318042,0.81038517
-0.02567812,0.15616399,0.02074542,-0.32994497,0.026338838,0.00068504026,0.0006825973,-0.15007441,-0.038897082,0.16300553,0.29399586,0.19324994,0.1479926,0.2728323,0.00026894442,0.29587305,0.026370756,0.0061007836,-0.01089032,-0.048398647,0.06609806,0.09779346,-0.009294483,-0.013018222,-0.007943624,-0.005693853,-0.036215115,0.42899752,0.12504217,0.0024572192,0.06033286,0.18576884,-0.14298984,0.36572528,1.4189914,-0.056070495,0.8980572,0.05428103,0.05842727,-0.048087236,0.0018147869,2.6638685e-05,-0.016560165,-0.00751168,-0.0042507974,0.9884389
-0.018081367,0.11344126,-0.00918868,2.2799103,0.015994225,0.00073773303,0.0022311476,0.08434789,-0.4504786,-0.021178313,0.34062386,0.07839143,0.1961502,0.16542828,0.0028847738,0.4442038,0.1691699,0.2046139,-0.015383105,0.035433583,-0.18456794,0.039537646,-0.021927973,-0.00031325762,-0.010516989,0.016268691,-0.08154688,0.36090353,0.10988178,0.017081026,0.08263476,0.15588789,-0.030377368,0.2270832,1.144636,0.098875985,0.5909137,0.11550141,0.09746067,0.09495445,0.10747252,0.0010197553,-0.16222882,-0.0018959285,-0.0042442456,0.99836355
-0.07266821,0.1960234,-0.0142432805,-0.42401943,-0.09228417,0.0006873905,0.0011261974,0.18796928,0.41637564,-0.04016726,0.21295425,-0.08150446,-0.16982208,-0.010809077,0.0014038287,0.58507425,-0.1052292,0.007263424,-0.028456341,0.0023623912,-0.13925543,0.12591927,0.012731774,-0.008035945,-0.0002769896,-0.028751554,-0.02575963,0.014137322,-0.00022927404,-0.0006243431,0.033818692,-0.3627707,0.08026866,0.21777265,-0.71103245,-0.13549797,-0.31547472,0.060651865,0.12762891,-0.30651414,-0.04657992,-0.00016521418,-0.02521204,-0.0059987665,-0.0017537286,0.3021476
0.07740671,0.122141175,-0.01572003,-0.45945728,0.008090043,0.0007713805,0.00049354846,0.12648758,-0.5617856,-0.011152504,0.42680326,0.19767223,0.87970763,0.60242426,-0.00034861022,0.14551298,-0.28659502,-0.24311966,-0.0347411,0.022866549,-0.013461509,-0.0050317924,0.10701741,-0.0026035781,0.023722887,0.027494889,0.016166758,0.08275337,-0.08006511,-0.065961026,-0.38465816,0.041090142,0.1335144,-0.2910979,0.9933195,0.17449361,-0.038115516,-0.008087119,0.1415981,0.23965442,-0.022598673,-5.293415e-05,0.11537073,-0.0038314275,0.0019821408,0.9013173
0.068289705,0.13401182,-0.026508098,-0.4165131,0.065688394,0.0004668556,0.0008449756,-0.16716465,-0.18926121,-0.020120576,0.21376826,-0.092521906,-0.13679641,0.12119073,0.0026597958,0.10177769,-0.13938144,-0.0527445,0.029847607,-0.108442806,-0.112778254,-0.2916752,0.11602139,0.19866672,-0.005972925,-0.06345039,-0.047091797,-0.32910758,0.0758058,-0.026461437,-0.39325202,-0.029329373,-0.002138932,-0.036807615,-1.3706418,0.14618097,-0.36065578,-0.16921858,0.20100032,-0.104367256,-0.018252414,-0.0009221308,-0.16929875,-0.0147664435,-0.0040622847,0.032558735
-0.01334346,0.10732355,-0.00192791,-0.39032826,-0.05990685,0.00045031248,0.00090562226,-0.14739922,0.027029403,-0.028740633,0.5035351,0.18016267,0.6905212,-0.18058242,0.0010174974,-0.059273418,0.08412615,0.15290867,-0.0030247718,0.040244453,-0.21437241,0.06972754,0.043404616,-0.006811098,-0.007487053,-0.012216244,-0.15059298,0.57130605,0.08502839,0.0069329934,-0.08988669,-0.5766984,-0.03042333,0.29881117,1.2780643,-0.06931925,0.86853755,0.11176294,0.050192323,-0.042979177,-0.009791262,-1.0918717e-05,-0.06273297,-0.012605818,0.00581517,0.9543152
0.09979254,-0.99756414,-0.031945705,-0.5449479,0.047272295,-0.03123154,0.00041403144,0.21684909,-0.14596313,-0.037680164,0.18483664,-0.064280204,-0.09440882,0.2348658,-0.0007092922,0.53338844,0.223953,-0.043675207,-0.013206654,0.032056864,0.20428209,0.12203633,0.0325258,-0.004708233,-0.013098831,0.081404164,0.14716738,-0.13969596,0.0882158,0.011392345,0.1155097,-0.04184232,0.21740577,0.4702256,0.28496256,-0.0053290827,-0.10477221,4.370755e-05,0.057732034,-0.17805506,-0.02963314,-0.00019974117,0.08380762,-0.004466807,0.017072244,0.73334724
0.037239213,0.13965505,-0.020703075,-0.32803318,0.057121646,0.000530469,0.0010197744,-0.24215418,0.7248397,-0.033572353,0.13235176,-0.037279755,-0.17878054,0.12915392,0.0023823443,0.24597816,-0.086283684,0.39409068,0.08995915,-0.06781805,-0.18626107,-0.2030612,0.065553315,-0.011331257,0.03955331,-0.11739467,-0.15328392,-0.33683613,0.10614393,-0.0023658522,-0.11370438,-0.23512663,-0.07660004,-0.47198868,-1.1625997,-0.08877734,-0.29090473,-0.16876203,-0.007873572,-0.23689774,-0.022957955,-0.000144334,-0.20577252,0.07577804,-0.004492944,0.056330666
0.10384247,-0.46795663,-0.055161867,2.316053,-0.016839297,0.00048072645,0.0012776841,-0.09783504,-0.4610592,0.079657786,-0.025663866,-0.096489936,-0.075237505,0.052901093,-0.0007382051,-0.011148263,-0.0065775565,0.055616368,0.038472723,-0.09158421,-0.21521181,-0.2585344,-0.053324737,-0.013539167,0.06293329,-0.099359095,-0.24657255,-0.4069811,-0.15278393,-0.0010248782,-0.18769446,0.052556105,-0.89098525,-0.35445938,-1.0021402,-0.063160725,-0.38021365,-0.20244414,-0.18149215,-0.06257299,0.057615016,-5.930115e-05,-0.21881622,0.060507394,0.0006848461,0.029794348
0.043847136,0.043282762,-0.025116846,-0.3489188,-0.055710744,0.00035930885,0.0019416288,0.0684958,-0.5689959,-0.020717172,-0.12634717,-0.0721335,-0.7522326,-0.4738135,-0.091843,0.21374077,-0.073751085,0.23057818,-0.028350329,0.013260072,0.055406794,-0.13564125,-0.039021283,-0.012923317,-0.02528263,0.0071243243,-0.14963664,-0.12299799,0.03527719,0.0021464755,-0.33574504,0.018709743,-0.2228792,-0.6339143,-0.64066017,-0.104722336,-0.38916597,-0.121440485,0.061550595,-0.010256414,-0.0017499949,-6.78671e-05,-0.08137766,0.15124,-0.0003694758,0.009130649
-0.011010373,0.12657525,-0.0006735028,-0.27430445,0.023476725,0.00069456926,0.0010977973,0.07675324,-0.15517896,0.2543241,0.03003712,0.007830835,-0.08152848,-0.27806094,-0.0036099923,0.59806186,-0.14613892,-0.14948143,-0.0072342674,0.13352112,0.09742043,0.11059773,0.009675082,-0.007051236,-0.006973435,0.07299761,0.5652118,0.4312522,0.1252165,0.005487449,0.056854103,0.16271856,0.22479506,0.38652787,1.5145255,0.04859762,1.4188774,0.08886782,0.07336933,-0.11635532,0.0086369915,-4.2925247e-05,0.14747584,-0.0008379456,0.01135366,0.9963385
-0.0047715213,0.10374639,0.004099299,-0.36992005,0.0030845387,0.00070615433,0.00047744985,0.056970965,0.14327508,0.11755872,0.19780011,-0.01784071,-0.045691222,-0.16675241,0.0003432647,0.41858572,0.11132107,0.04576355,-0.011797943,0.008170934,0.08595063,0.11827383,0.074055634,-0.0025555927,-0.007028123,-0.017941594,0.09465828,0.448909,0.17443675,0.00707357,-0.7755877,-0.09763895,0.01825345,0.31831113,1.3488672,-0.09479029,1.0093693,0.13446362,0.073502034,-0.16463947,-0.007085646,4.5110013e-05,0.015071419,-0.006244909,-0.0052789086,0.96673614
0.039340995,0.090067826,-0.047035873,-0.38841006,0.03539023,0.00037351192,0.00066823425,0.03763846,-1.0590328,-0.022553694,0.067882046,-0.04383458,-0.27982625,0.04937461,-0.00050720375,0.19276111,0.09284664,-0.2043339,-0.023329685,0.019454302,-0.023219617,-0.10739105,-0.18489775,-0.014600054,-0.022967508,0.0031143667,-0.069974706,-0.13103762,-0.0949611,-0.0009306689,0.097687274,-0.059182275,0.06352683,-0.62838817,-0.7750796,-0.16818921,-0.4577082,-0.042377293,-0.09473924,0.19016966,-0.03340622,-0.00014086926,0.034645814,-0.014383905,0.009447953,0.019148882
0.0032907827,0.14696635,-0.0028920993,-0.36675945,-0.0018360217,0.00073319115,0.00048590382,0.071789004,-0.4177289,-0.0731027,-0.23383436,-0.028645806,-0.13281457,0.107185975,-0.0063689523,0.5606361,-0.032733258,0.039470524,-0.012188779,0.005866972,0.11582737,0.13010672,-0.011529717,-0.010351851,-0.010536298,-0.016799344,-0.1509336,0.3641487,0.08316433,0.002084028,-0.02841445,0.21312124,0.18915547,0.3735418,1.4423308,-0.058291715,0.8258617,0.11317778,0.03077669,-0.10271385,-0.014466118,-3.4572142e-05,-0.12137321,0.023126742,0.0018236225,0.9544444
-0.03444575,0.1679396,-0.007932328,-0.44389164,-0.092777416,0.0008185101,0.00065506645,0.13174227,0.13920851,-0.026270505,0.29762244,-0.01758046,-0.054701094,-0.14658673,-0.0020325107,0.44427925,0.29984948,0.13133508,-0.012727883,0.10346369,0.1432165,0.14511105,0.037948806,-0.016918775,-0.008812349,0.013074259,0.5809383,0.41727632,0.09260602,0.0063382313,-0.5867425,-0.14100537,0.021989198,0.38692552,1.1543849,-0.07569452,-0.17754094,0.13449252,0.07281369,-0.13341783,-0.019014979,-2.665438e-06,0.15899043,-0.003920163,0.0062419744,0.9576746
-0.0065802154,0.09271748,-0.0053003537,2.3147666,0.0052739084,0.000561871,0.0019310873,0.08892629,0.14287503,0.17228225,-0.14721447,-0.09062424,-0.0419841,0.15594904,0.003965013,0.44809878,0.12114631,0.08889595,-0.007697614,0.0963319,0.1299043,0.089820564,0.084044285,-0.0059765475,-0.009213102,-0.043903027,0.49331582,0.32740533,0.16506214,-0.00037407244,0.08775428,-0.1600515,0.39007044,0.34633628,1.0280452,-0.021394378,0.6823044,0.08846752,0.07246192,-0.06227141,0.28265694,0.0010042182,0.123228826,0.011253256,0.015586636,0.9994906
0.0043407734,0.08511492,-0.009345989,2.5036454,-0.008372211,0.00085898314,0.0030884705,0.0929856,0.1735893,-0.041676152,-0.21443228,-0.103202246,-0.076640315,0.13448486,0.005363095,0.53849757,0.11353838,0.1744196,-0.012258079,-0.004121118,-0.12501055,0.080502756,0.027127394,-0.0035067406,-0.008170133,-0.04987044,0.11750057,0.34845132,0.1316214,0.0003696493,0.12429906,-0.018211545,0.28111485,0.29570583,0.9697989,-0.0490767,0.68655044,0.0925072,0.058467854,-0.08897087,0.28842708,0.0010348024,0.002071681,-0.0023443652,0.0040199426,0.9985807
0.08225293,-0.7063337,-0.026519908,-0.46355483,-0.21012773,0.0004660781,0.00066465396,0.08205237,0.6018887,-0.019290185,0.06755928,-0.19822453,-0.10716162,0.16087183,1.4467776e-05,0.0007472801,-0.22076859,-0.43749824,-0.014039257,0.02860091,0.070391394,-0.017460288,0.07592804,-0.009353246,-0.010270547,0.008985722,-0.0716935,-0.055030413,0.048980564,0.0015105908,-0.26312438,-0.2282246,0.2036564,-0.6031723,-1.1138335,0.0043568513,-0.2807138,-0.070238635,0.19944175,-0.21324389,-0.06257695,-0.0014903441,-0.05830316,-0.01823568,-0.00439447,0.021570273
0.05749682,0.19420417,-0.0066131577,-0.41218957,0.027404474,0.00074712245,0.0004976833,0.19987848,-0.2921093,0.33113492,-0.052180674,0.069848344,0.161274,0.1658387,-0.000115244504,0.67353225,-0.027408943,0.10548989,0.043490168,-0.06269374,-0.041264582,-0.17461346,0.12975349,-0.005103999,0.07619166,0.046029557,0.020928305,-0.19505547,0.2216963,0.0014211702,0.17103866,0.0976172,0.26527044,0.5718502,-0.47306615,0.04294461,0.11615096,-0.08497148,0.2170616,0.133436,-0.017731339,-7.578495e-05,-0.0013150092,0.077552214,0.016066192,0.9184305
