Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Application mode,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Nacionality,Age at enrollment,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Approval_Rate_Sem1,Approval_Rate_Sem2,Grade_Drop,Total_Units_Failed,Total_Units_Approved,Avg_Grade,Approval_Rate_Trend,Financial_Risk_Score,Scholarship_Debtor,Total_Evaluations,Enrollment_Drop,Mature_Student,Dropout_Binary,Target
0,0,0,1,1,0,0,0,14,0,12,0,22,42,0,18,153.0,137.6,0,6,6,6,16.0,0,0,6,7,6,14.33333333,0,12.4,0.5,1.79,1.0,1.0,1.6666666699999997,0,12,15.166666665000001,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,1,0,0,0,9,0,6,7,29,39,0,20,135.0,135.0,0,6,6,6,13.83333333,0,0,6,6,6,11.83333333,0,10.8,1.4,1.74,1.0,1.0,2.0,0,12,12.83333333,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,6,22,27,41,0,19,146.0,133.8,0,8,9,8,13.2325,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.2325,0.0,0,0,18,0,0,0,Graduate
1,1,0,1,1,0,0,0,14,0,6,7,29,43,0,18,130.0,126.9,0,6,6,6,14.0,0,0,6,6,6,14.16666667,0,9.4,-0.8,-3.12,1.0,1.0,-0.16666666999999968,0,12,14.083333334999999,0.0,0,0,12,0,0,0,Graduate
1,1,1,1,1,0,0,4,10,0,0,8,25,37,0,19,113.0,106.7,0,6,14,2,10.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0.3333333333333333,0.0,10.0,10,2,5.0,-0.3333333333333333,1,1,20,0,0,1,Dropout
0,0,0,1,1,0,1,11,2,0,17,22,29,43,13,25,145.7,145.7,8,16,16,15,13.33333333,0,11,13,13,11,12.27272727,0,13.9,-0.3,0.79,0.9375,0.8461538461538461,1.0606060599999996,3,26,12.8030303,-0.09134615384615385,0,0,29,3,1,0,Graduate
0,1,0,1,1,0,0,4,4,0,12,15,24,38,0,20,145.0,153.1,0,6,6,6,12.5,0,0,6,6,6,14.33333333,0,12.7,3.7,-1.7,1.0,1.0,-1.8333333300000003,0,12,13.416666665000001,0.0,0,0,12,0,0,0,Enrolled
0,0,0,1,0,0,0,0,2,0,18,22,25,39,0,19,126.0,118.7,0,6,6,6,12.5,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,1.0,1.0,1.0,0,12,12.0,0.0,0,0,12,0,0,0,Graduate
1,0,1,1,1,0,0,4,16,0,14,19,0,0,0,33,160.0,161.8,0,5,8,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0.4,0.0,10.5,8,2,5.25,-0.4,1,0,13,0,1,1,Dropout
1,0,1,1,1,0,0,5,6,0,6,23,21,28,0,18,134.0,124.9,0,5,11,3,10.66666667,0,0,5,9,3,11.33333333,0,8.9,1.4,3.51,0.6,0.6,-0.6666666600000006,4,6,11.0,0.0,1,0,20,0,0,0,Enrolled
1,0,0,1,1,0,0,0,6,0,6,22,25,42,0,18,163.0,150.8,0,5,9,4,10.5,0,0,5,11,2,10.5,3,7.6,2.6,0.32,0.8,0.4,0.0,4,6,10.5,-0.4,0,0,20,0,0,0,Enrolled
0,0,0,1,0,0,1,2,8,0,0,0,22,37,16,19,130.0,130.0,0,5,10,4,12.0,0,0,5,6,5,11.4,0,11.1,0.6,2.02,0.8,1.0,0.5999999999999996,1,9,11.7,0.19999999999999996,0,0,16,0,0,0,Graduate
0,0,0,1,1,0,0,0,0,0,12,15,22,36,0,18,165.0,163.6,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,Enrolled
0,0,0,1,0,0,0,11,8,0,18,7,9,25,0,19,142.0,115.0,0,5,11,5,11.5,0,0,5,9,2,10.66666667,0,13.9,-0.3,0.79,1.0,0.4,0.8333333300000003,3,7,11.083333334999999,-0.6,0,0,20,0,0,0,Enrolled
0,0,0,1,1,0,0,0,14,0,6,0,25,2,0,18,156.0,136.8,0,6,6,6,14.0,0,0,6,6,6,13.5,0,11.1,0.6,2.02,1.0,1.0,0.5,0,12,13.75,0.0,0,0,12,0,0,1,Dropout
0,0,0,1,1,0,0,4,15,0,12,7,22,41,0,18,141.0,130.9,0,6,7,6,13.5,0,0,6,8,5,12.6,0,7.6,2.6,0.32,1.0,0.8333333333333334,0.9000000000000004,1,11,13.05,-0.16666666666666663,0,0,15,0,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,6,22,27,41,0,18,143.0,127.0,0,8,8,8,13.07375,0,0,8,8,8,13.07375,0,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,13.07375,0.0,0,0,16,0,0,0,Graduate
0,0,0,1,0,0,0,9,11,5,18,23,22,2,0,37,133.1,120.0,0,7,9,2,10.75,0,0,7,9,0,0.0,0,16.2,0.3,-0.92,0.2857142857142857,0.0,10.75,12,2,5.375,-0.2857142857142857,0,0,18,0,1,1,Dropout
0,0,0,1,0,0,0,0,9,0,18,0,22,38,0,20,133.0,126.0,0,6,11,1,12.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,0.16666666666666666,0.0,12.0,10,1,6.0,-0.16666666666666666,0,0,21,1,0,0,Enrolled
0,1,0,1,1,0,1,0,10,0,17,22,25,39,18,20,172.0,153.8,0,6,6,6,14.0,0,0,6,6,6,13.33333333,0,10.8,1.4,1.74,1.0,1.0,0.6666666699999997,0,12,13.666666665000001,0.0,0,0,12,0,0,0,Graduate
1,0,0,1,0,0,1,2,9,0,6,7,29,40,16,21,140.0,140.0,0,6,7,6,12.33333333,0,0,6,7,6,13.42857143,0,11.1,0.6,2.02,1.0,1.0,-1.0952380999999995,0,12,12.88095238,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,0,0,0,4,11,0,18,0,25,38,0,18,142.0,136.6,0,7,7,7,13.46428571,0,0,8,9,8,14.78888889,0,12.4,0.5,1.79,1.0,1.0,-1.3246031800000004,0,15,14.1265873,0.0,0,0,16,-1,0,0,Graduate
0,0,0,1,0,0,0,9,2,0,6,0,29,42,0,26,140.0,105.0,0,6,14,3,10.66666667,1,0,6,9,5,11.2,0,15.5,2.8,-4.06,0.5,0.8333333333333334,-0.5333333299999996,4,8,10.933333335,0.33333333333333337,0,0,23,0,1,0,Enrolled
0,0,1,1,0,0,0,9,8,2,17,22,29,41,0,41,133.1,139.4,0,5,6,5,11.6,0,0,5,8,5,12.2,0,7.6,2.6,0.32,1.0,1.0,-0.5999999999999996,0,10,11.899999999999999,0.0,1,0,14,0,1,0,Enrolled
0,1,0,1,1,0,0,0,14,0,6,0,23,43,0,18,148.0,140.0,0,6,6,6,13.66666667,0,0,6,6,6,14.66666667,0,16.2,0.3,-0.92,1.0,1.0,-1.0,0,12,14.16666667,0.0,0,0,12,0,0,0,Graduate
0,0,1,1,0,0,0,0,11,0,6,22,29,41,0,18,137.0,130.8,0,8,9,8,14.4025,1,0,8,9,8,14.4025,1,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,14.4025,0.0,1,0,18,0,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,18,23,29,43,0,31,143.0,138.8,0,7,9,7,15.46875,0,0,8,8,8,16.3875,0,11.1,0.6,2.02,1.0,1.0,-0.9187499999999993,0,15,15.928125,0.0,0,0,17,-1,1,0,Graduate
0,0,1,1,0,0,0,0,9,0,0,0,24,2,0,23,133.1,110.0,0,6,8,6,12.625,0,0,6,6,6,14.16666667,0,12.7,3.7,-1.7,1.0,1.0,-1.5416666699999997,0,12,13.395833334999999,0.0,1,0,14,0,0,0,Graduate
0,0,0,1,1,0,0,0,11,0,17,7,29,43,0,19,138.0,127.8,0,7,7,6,14.98333333,0,0,7,7,6,14.98333333,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,14.98333333,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,3,14,0,17,23,24,43,0,20,138.0,134.2,0,6,6,6,15.0,0,0,6,6,6,13.0,0,11.1,0.6,2.02,1.0,1.0,2.0,0,12,14.0,0.0,0,0,12,0,0,0,Graduate
0,0,0,1,0,0,0,9,2,0,17,22,27,39,0,40,150.0,143.0,5,9,9,9,15.88888889,0,3,7,7,7,14.14285714,0,12.7,3.7,-1.7,1.0,1.0,1.7460317500000002,0,16,15.015873015,0.0,0,0,16,2,1,0,Graduate
0,0,1,1,1,0,0,12,5,9,17,22,29,43,0,32,120.0,120.0,0,6,14,4,11.5,0,0,6,14,3,11.0,0,16.2,0.3,-0.92,0.6666666666666666,0.5,0.5,5,7,11.25,-0.16666666666666663,1,0,28,0,1,1,Dropout
0,0,0,1,1,0,0,0,10,0,17,22,29,41,0,24,110.0,113.2,0,6,14,2,10.5,0,0,6,11,1,10.0,0,10.8,1.4,1.74,0.3333333333333333,0.16666666666666666,0.5,9,3,10.25,-0.16666666666666666,0,0,25,0,0,1,Dropout
0,0,0,1,1,0,0,4,11,0,6,22,25,42,0,18,146.0,135.8,0,7,7,6,13.98333333,0,0,7,7,6,13.98333333,0,7.6,2.6,0.32,0.8571428571428571,0.8571428571428571,0.0,2,12,13.98333333,0.0,0,0,14,0,0,0,Graduate
0,0,0,1,0,0,0,0,9,0,17,22,29,43,0,18,148.0,143.5,0,6,6,6,13.0,0,0,6,6,6,12.83333333,0,10.8,1.4,1.74,1.0,1.0,0.16666666999999968,0,12,12.916666665000001,0.0,0,0,12,0,0,0,Graduate
0,1,0,1,1,0,0,0,9,0,6,22,24,41,0,18,145.0,148.9,0,6,6,6,13.66666667,0,0,6,6,6,13.0,0,10.8,1.4,1.74,1.0,1.0,0.6666666699999997,0,12,13.333333334999999,0.0,0,0,12,0,0,0,Graduate
0,0,0,0,1,0,0,9,3,0,18,23,24,41,0,27,133.1,115.6,0,6,8,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,0.0,0.0,0.0,12,0,0.0,0.0,1,0,16,0,1,1,Dropout
0,0,0,1,0,0,0,0,8,0,18,22,29,39,0,18,160.0,159.3,0,5,5,5,14.4,0,0,5,5,5,15.4,0,7.6,2.6,0.32,1.0,1.0,-1.0,0,10,14.9,0.0,0,0,10,0,0,0,Graduate
0,0,0,1,0,0,0,9,16,0,6,22,29,42,0,26,150.0,138.5,0,5,10,4,12.0,0,0,5,9,4,11.25,0,12.7,3.7,-1.7,0.8,0.8,0.75,2,8,11.625,0.0,0,0,19,0,1,0,Enrolled
0,0,0,1,1,0,0,0,15,0,6,3,29,38,0,19,130.0,133.2,0,6,6,6,14.16666667,0,0,6,7,6,13.66666667,0,7.6,2.6,0.32,1.0,1.0,0.5,0,12,13.91666667,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,1,0,0,4,2,0,17,19,0,0,0,19,120.0,117.6,0,6,8,5,12.2,0,0,6,7,6,12.0,0,7.6,2.6,0.32,0.8333333333333334,1.0,0.1999999999999993,1,11,12.1,0.16666666666666663,0,0,15,0,0,0,Graduate
0,0,0,1,1,0,0,5,8,0,0,22,25,39,0,21,115.0,108.7,0,5,8,3,12.0,1,0,5,9,3,12.66666667,0,9.4,-0.8,-3.12,0.6,0.6,-0.6666666699999997,4,6,12.333333334999999,0.0,0,0,17,0,0,0,Enrolled
0,0,0,1,1,0,0,0,8,0,0,7,24,40,0,24,133.1,106.0,0,5,11,2,10.5,0,0,5,14,1,11.0,0,12.7,3.7,-1.7,0.4,0.2,-0.5,7,3,10.75,-0.2,0,0,25,0,0,0,Enrolled
0,0,0,1,0,0,0,4,15,0,17,22,29,2,0,20,120.0,122.6,0,6,8,3,12.33333333,0,0,6,11,2,10.5,0,12.7,3.7,-1.7,0.5,0.3333333333333333,1.8333333300000003,7,5,11.416666665000001,-0.16666666666666669,0,0,19,0,0,1,Dropout
0,0,0,1,1,0,0,0,15,0,6,0,25,43,0,18,134.0,127.4,0,6,7,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,0.8333333333333334,0.8333333333333334,0.0,2,10,12.2,0.0,0,0,14,0,0,0,Enrolled
0,0,0,1,0,0,0,9,3,0,6,7,29,43,0,30,133.1,100.0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,12,0,0.0,0.0,0,0,12,0,1,1,Dropout
0,0,1,0,1,0,0,0,15,0,6,22,29,43,0,22,133.1,95.0,0,7,10,6,11.5,0,0,7,8,6,13.16666667,0,11.1,0.6,2.02,0.8571428571428571,0.8571428571428571,-1.6666666699999997,2,12,12.333333334999999,0.0,2,0,18,0,0,0,Enrolled
0,0,0,1,0,0,0,17,8,7,17,7,29,42,0,21,130.0,130.0,4,9,9,9,10.88888889,0,3,10,18,10,11.61538462,0,10.8,1.4,1.74,1.0,1.0,-0.7264957299999999,0,19,11.252136755,0.0,0,0,27,-1,0,0,Graduate
0,0,0,1,0,0,0,9,12,0,6,7,24,39,0,26,120.0,122.8,0,7,12,6,12.16666667,0,0,8,8,8,11.675,0,13.9,-0.3,0.79,0.8571428571428571,1.0,0.491666669999999,1,14,11.920833335000001,0.1428571428571429,0,0,20,-1,1,1,Dropout
0,0,0,1,1,0,0,4,8,0,6,7,27,41,0,23,115.0,115.0,0,5,7,2,10.0,1,0,5,9,1,12.0,0,9.4,-0.8,-3.12,0.4,0.2,-2.0,7,3,11.0,-0.2,0,0,16,0,0,0,Enrolled
0,1,0,1,0,0,0,4,4,0,6,22,25,43,0,18,135.0,145.9,0,6,6,6,12.66666667,0,0,6,6,6,12.16666667,0,16.2,0.3,-0.92,1.0,1.0,0.5,0,12,12.41666667,0.0,0,0,12,0,0,0,Graduate
0,0,1,1,1,0,0,0,4,0,0,22,25,43,0,21,133.1,143.0,0,6,9,5,11.4,0,0,6,8,5,12.2,0,12.7,3.7,-1.7,0.8333333333333334,0.8333333333333334,-0.7999999999999989,2,10,11.8,0.0,1,0,17,0,0,1,Dropout
0,1,0,1,0,0,0,11,0,0,6,23,29,43,0,18,145.0,100.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,Dropout
0,0,0,1,1,0,0,4,5,0,6,22,25,39,0,21,130.0,121.3,0,5,14,2,13.0,2,0,5,8,4,12.0,1,9.4,-0.8,-3.12,0.4,0.8,1.0,4,6,12.5,0.4,0,0,22,0,0,0,Enrolled
0,0,0,1,1,0,0,4,15,0,18,23,27,41,0,18,118.0,121.2,0,6,8,5,13.4,0,0,6,7,5,12.0,0,7.6,2.6,0.32,0.8333333333333334,0.8333333333333334,1.4000000000000004,2,10,12.7,0.0,0,0,15,0,0,0,Enrolled
0,1,0,1,1,1,0,4,15,0,17,22,25,43,0,19,138.0,125.1,0,6,6,6,13.5,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,1.0,0.8333333333333334,0.6999999999999993,1,11,13.15,-0.16666666666666663,0,0,14,0,0,1,Dropout
0,0,0,1,1,0,0,4,10,0,0,0,24,43,0,22,122.0,112.9,0,6,14,4,12.25,0,0,6,11,3,11.33333333,0,7.6,2.6,0.32,0.6666666666666666,0.5,0.9166666699999997,5,7,11.791666665000001,-0.16666666666666663,0,0,25,0,0,0,Enrolled
0,0,0,1,1,0,0,0,9,0,18,7,25,42,0,19,126.0,120.8,0,6,7,6,12.28571429,0,0,6,7,6,12.83333333,0,12.4,0.5,1.79,1.0,1.0,-0.5476190400000007,0,12,12.55952381,0.0,0,0,14,0,0,0,Graduate
0,0,0,0,1,0,0,0,5,0,18,22,29,42,0,19,121.0,114.0,0,5,12,0,0.0,4,0,5,8,0,0.0,1,9.4,-0.8,-3.12,0.0,0.0,0.0,10,0,0.0,0.0,1,0,20,0,0,1,Dropout
0,0,0,1,1,0,0,4,9,0,17,22,27,39,0,19,152.0,132.1,0,6,10,2,10.5,0,0,6,11,1,13.0,0,9.4,-0.8,-3.12,0.3333333333333333,0.16666666666666666,-2.5,9,3,11.75,-0.16666666666666666,0,0,21,0,0,1,Dropout
0,0,0,1,0,0,0,12,5,9,17,22,19,32,0,27,160.0,160.0,0,5,12,3,14.0,2,0,5,8,5,12.0,1,9.4,-0.8,-3.12,0.6,1.0,2.0,2,8,13.0,0.4,0,0,20,0,1,0,Graduate
0,0,0,1,1,0,0,1,5,0,17,22,25,39,0,22,134.0,134.0,2,5,7,5,14.2,0,0,5,10,5,12.2,0,12.7,3.7,-1.7,1.0,1.0,2.0,0,10,13.2,0.0,0,0,17,0,0,0,Graduate
0,0,0,1,1,0,0,0,14,0,17,0,29,41,0,18,128.0,124.2,0,6,8,5,13.0,0,0,6,7,6,13.14285714,0,15.5,2.8,-4.06,0.8333333333333334,1.0,-0.14285714000000027,1,11,13.07142857,0.16666666666666663,0,0,15,0,0,1,Dropout
0,0,0,1,1,0,0,4,10,0,18,23,25,39,0,20,125.0,115.6,0,6,6,6,11.0,0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,1.0,0.6666666666666666,-1.75,2,10,11.875,-0.33333333333333337,0,0,14,0,0,0,Graduate
0,0,0,1,0,0,0,11,16,0,17,22,29,43,0,34,130.0,128.2,3,8,9,3,11.0,0,2,7,7,2,10.0,0,9.4,-0.8,-3.12,0.375,0.2857142857142857,1.0,10,5,10.5,-0.0892857142857143,0,0,16,1,1,1,Dropout
0,0,0,1,1,0,0,4,11,0,0,23,25,42,0,18,138.0,132.8,0,7,9,6,12.38571429,0,0,8,9,8,13.75555556,0,13.9,-0.3,0.79,0.8571428571428571,1.0,-1.3698412700000002,1,14,13.070634925,0.1428571428571429,0,0,18,-1,0,0,Graduate
1,0,0,1,1,0,0,4,14,0,0,0,25,39,0,20,121.0,123.1,0,6,12,4,14.75,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,0.6666666666666666,0.6666666666666666,2.5,4,8,13.5,0.0,0,0,19,0,0,0,Graduate
0,0,0,1,1,0,1,0,7,0,0,7,25,39,18,20,134.0,125.6,0,5,6,5,16.16666667,0,0,5,6,5,15.83333333,0,12.7,3.7,-1.7,1.0,1.0,0.33333334000000114,0,10,16.0,0.0,0,0,12,0,0,0,Graduate
1,0,0,1,0,0,0,9,16,0,0,23,24,43,0,25,130.0,115.0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,10,0,0.0,0.0,0,0,15,0,1,1,Dropout
1,0,0,1,1,0,0,0,6,0,12,7,22,43,0,18,126.0,123.6,0,5,6,5,12.4,0,0,5,9,3,13.0,0,8.9,1.4,3.51,1.0,0.6,-0.5999999999999996,2,8,12.7,-0.4,0,0,15,0,0,1,Dropout
1,0,0,0,0,0,0,0,7,0,0,0,29,43,0,18,148.0,141.7,0,6,8,5,11.6,0,0,6,11,4,13.0,0,8.9,1.4,3.51,0.8333333333333334,0.6666666666666666,-1.4000000000000004,3,9,12.3,-0.16666666666666674,1,0,19,0,0,1,Dropout
0,1,0,1,1,0,0,4,15,0,6,23,25,41,0,18,160.0,139.0,0,6,8,5,12.2,0,0,6,13,0,0.0,0,9.4,-0.8,-3.12,0.8333333333333334,0.0,12.2,7,5,6.1,-0.8333333333333334,0,0,21,0,0,1,Dropout
0,1,0,1,0,0,0,4,10,0,0,7,25,38,0,19,118.0,118.0,0,6,7,5,11.0,0,0,6,7,5,12.8,0,12.4,0.5,1.79,0.8333333333333334,0.8333333333333334,-1.8000000000000007,2,10,11.9,0.0,0,0,14,0,0,0,Graduate
0,1,0,1,1,0,0,4,15,0,18,7,25,39,0,19,150.0,142.0,0,6,8,6,12.33333333,0,0,6,7,5,12.4,0,10.8,1.4,1.74,1.0,0.8333333333333334,-0.06666667000000004,1,11,12.366666665,-0.16666666666666663,0,0,15,0,0,1,Dropout
0,1,0,1,0,0,0,12,9,0,0,0,25,39,0,21,140.0,143.4,3,6,6,6,14.83333333,0,2,6,7,6,12.57142857,0,13.9,-0.3,0.79,1.0,1.0,2.26190476,0,12,13.70238095,0.0,0,0,13,0,0,0,Graduate
0,0,0,1,0,0,0,10,4,0,12,8,22,36,0,29,100.0,115.9,9,10,15,9,11.55555556,0,7,11,17,10,11.9,0,9.4,-0.8,-3.12,0.9,0.9090909090909091,-0.3444444400000002,2,19,11.72777778,0.009090909090909038,0,0,32,-1,1,0,Enrolled
0,1,0,1,1,0,0,0,4,0,0,22,29,43,0,20,110.0,105.1,0,6,6,6,12.0,0,0,6,6,6,11.83333333,0,12.4,0.5,1.79,1.0,1.0,0.16666666999999968,0,12,11.916666665000001,0.0,0,0,12,0,0,0,Graduate
0,1,1,1,1,0,0,14,2,12,6,22,8,33,0,21,140.0,138.0,13,13,13,11,12.72727273,0,9,11,11,10,12.6,0,8.9,1.4,3.51,0.8461538461538461,0.9090909090909091,0.1272727299999996,3,21,12.663636364999999,0.06293706293706292,1,1,24,2,0,0,Graduate
0,0,0,1,0,0,1,11,16,0,17,22,29,42,18,34,133.1,114.7,2,2,2,2,10.5,0,1,1,1,1,11.0,0,10.8,1.4,1.74,1.0,1.0,-0.5,0,3,10.75,0.0,0,0,3,1,1,1,Dropout
0,0,0,1,1,0,1,0,14,0,0,22,23,43,13,20,140.0,130.5,0,6,6,6,12.33333333,0,0,6,6,6,12.0,0,12.7,3.7,-1.7,1.0,1.0,0.3333333300000003,0,12,12.166666665000001,0.0,0,0,12,0,0,0,Graduate
1,0,0,1,0,0,0,9,16,0,17,22,29,43,0,24,110.0,134.3,0,5,10,0,0.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,0.0,0.2,-12.0,9,1,6.0,0.2,0,0,17,0,0,1,Dropout
1,0,0,1,0,0,0,0,11,0,0,0,24,37,0,18,148.0,137.5,0,7,7,7,14.84285714,0,0,8,9,8,14.38888889,0,16.2,0.3,-0.92,1.0,1.0,0.4539682499999991,0,15,14.615873015,0.0,0,0,16,-1,0,0,Graduate
1,0,0,1,0,0,0,0,11,0,0,7,24,38,0,19,137.0,125.3,0,7,7,7,12.2,0,0,7,7,7,12.2,0,7.6,2.6,0.32,1.0,1.0,0.0,0,14,12.2,0.0,0,0,14,0,0,0,Enrolled
1,1,0,1,0,0,0,0,8,0,0,7,27,41,0,18,120.0,111.3,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,0.8,0.8,-0.9499999999999993,2,8,11.275,0.0,0,0,20,0,0,0,Enrolled
1,0,0,1,0,0,0,9,16,0,18,23,29,39,0,28,120.0,144.8,0,5,7,4,12.75,0,0,5,7,5,14.33333333,0,10.8,1.4,1.74,0.8,1.0,-1.5833333300000003,1,9,13.541666665000001,0.19999999999999996,0,0,14,0,1,0,Enrolled
1,0,0,1,0,0,0,9,16,0,0,0,29,41,0,28,130.0,152.1,0,5,13,2,11.0,0,0,5,12,1,12.0,0,11.1,0.6,2.02,0.4,0.2,-1.0,7,3,11.5,-0.2,0,0,25,0,1,1,Dropout
1,0,0,1,0,0,0,4,10,0,18,23,0,39,0,20,132.0,126.1,0,6,9,4,10.75,0,0,6,12,0,0.0,0,7.6,2.6,0.32,0.6666666666666666,0.0,10.75,8,4,5.375,-0.6666666666666666,0,0,21,0,0,1,Dropout
1,0,0,1,1,0,0,11,11,0,0,0,27,38,0,22,130.0,136.0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,1.0,1.0,0.0,0,16,12.55375,0.0,0,0,18,0,0,0,Graduate
1,0,0,1,1,0,0,0,11,0,6,0,24,38,0,19,128.0,124.3,0,8,8,7,12.66571429,0,0,8,8,7,12.66571429,0,10.8,1.4,1.74,0.875,0.875,0.0,2,14,12.66571429,0.0,0,0,16,0,0,0,Graduate
1,0,0,1,1,0,0,0,13,0,0,7,27,39,0,20,132.0,129.9,0,6,10,6,12.71428571,0,0,6,8,4,13.0,0,12.4,0.5,1.79,1.0,0.6666666666666666,-0.2857142899999996,2,10,12.857142855,-0.33333333333333337,0,0,18,0,0,0,Enrolled
1,0,0,1,0,0,0,9,12,0,12,0,22,38,0,26,133.1,136.1,0,7,7,2,11.75,0,0,5,10,0,0.0,0,12.4,0.5,1.79,0.2857142857142857,0.0,11.75,10,2,5.875,-0.2857142857142857,0,0,17,2,1,1,Dropout
1,0,0,0,1,0,0,0,10,0,17,22,29,43,0,21,120.0,115.1,0,6,11,3,11.0,0,0,6,14,0,0.0,0,9.4,-0.8,-3.12,0.5,0.0,11.0,9,3,5.5,-0.5,1,0,25,0,0,1,Dropout
1,0,0,1,1,0,0,3,0,0,12,15,22,36,0,18,145.0,143.6,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,Graduate
1,0,0,1,1,0,0,4,8,0,17,23,29,41,0,18,127.0,115.8,0,5,5,5,13.4,0,0,5,6,5,12.2,0,11.1,0.6,2.02,1.0,1.0,1.200000000000001,0,10,12.8,0.0,0,0,11,0,0,0,Graduate
1,0,0,1,1,0,0,0,0,0,6,7,24,41,0,22,135.0,149.0,14,17,21,17,12.57894737,0,15,17,20,17,12.11764706,0,11.1,0.6,2.02,1.0,1.0,0.4613003100000004,0,34,12.348297214999999,0.0,0,0,41,0,0,0,Graduate
1,0,0,1,0,0,0,9,6,5,17,22,29,43,0,36,133.1,100.0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,0.0,0.0,0.0,10,0,0.0,0.0,0,0,0,0,1,1,Dropout
1,1,0,1,1,0,0,0,14,0,18,23,29,43,0,20,125.0,133.4,0,6,8,6,12.0,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,1.0,1.0,0.5,0,12,11.75,0.0,0,0,16,0,0,0,Graduate
1,0,0,1,0,0,0,4,13,0,12,25,22,36,0,20,127.0,122.8,0,6,6,3,12.33333333,0,0,6,9,0,0.0,0,10.8,1.4,1.74,0.5,0.0,12.33333333,9,3,6.166666665,-0.5,0,0,15,0,0,1,Dropout
1,0,0,1,0,0,0,9,16,0,17,0,25,38,0,25,133.1,151.2,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,0.8,0.6,-2.0,3,7,12.5,-0.20000000000000007,0,0,22,0,1,1,Dropout
1,0,0,1,0,0,0,9,3,0,17,7,26,38,0,35,150.0,137.0,1,6,7,5,12.8,0,1,6,11,5,13.83333333,0,15.5,2.8,-4.06,0.8333333333333334,0.8333333333333334,-1.0333333299999996,2,10,13.316666665,0.0,0,0,18,0,1,0,Graduate
1,0,0,1,0,0,0,0,0,0,0,22,27,41,0,22,133.1,118.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,Dropout
1,0,0,1,0,0,0,11,4,0,12,24,23,41,0,26,150.0,126.4,5,7,8,7,13.28571429,0,3,8,11,7,12.14285714,0,12.4,0.5,1.79,1.0,0.875,1.1428571499999993,1,14,12.714285714999999,-0.125,0,0,19,-1,1,0,Enrolled
